religion,total,geo_code,geo_level,geo_version
Others,2,74006,local,2016
Bahai,3,16,district,2016
Bon,0,16,district,2016
Buddism,1167,16,district,2016
Christianity,74,16,district,2016
Hindu,131782,16,district,2016
Islam,31,16,district,2016
Jainism,0,16,district,2016
Kirat,0,16,district,2016
Prakriti,201,16,district,2016
Sikhism,0,16,district,2016
Others,16,16,district,2016
Bahai,0,75005,local,2016
Bon,0,75005,local,2016
Buddism,201,75005,local,2016
Christianity,52,75005,local,2016
Hindu,21584,75005,local,2016
Islam,16,75005,local,2016
Jainism,0,75005,local,2016
Kirat,0,75005,local,2016
Prakriti,18,75005,local,2016
Sikhism,0,75005,local,2016
Others,10,75005,local,2016
Bahai,0,75009,local,2016
Bon,0,75009,local,2016
Buddism,107,75009,local,2016
Christianity,5,75009,local,2016
Hindu,22073,75009,local,2016
Islam,13,75009,local,2016
Jainism,0,75009,local,2016
Kirat,0,75009,local,2016
Prakriti,1,75009,local,2016
Sikhism,0,75009,local,2016
Others,1,75009,local,2016
Bahai,0,75001,local,2016
Bon,0,75001,local,2016
Buddism,0,75001,local,2016
Christianity,0,75001,local,2016
Hindu,6779,75001,local,2016
Islam,0,75001,local,2016
Jainism,0,75001,local,2016
Kirat,0,75001,local,2016
Prakriti,0,75001,local,2016
Sikhism,0,75001,local,2016
Others,0,75001,local,2016
Bahai,0,75008,local,2016
Bon,0,75008,local,2016
Buddism,1,75008,local,2016
Christianity,0,75008,local,2016
Hindu,15873,75008,local,2016
Islam,0,75008,local,2016
Jainism,0,75008,local,2016
Kirat,0,75008,local,2016
Prakriti,0,75008,local,2016
Sikhism,0,75008,local,2016
Others,0,75008,local,2016
Bahai,0,75002,local,2016
Bon,0,75002,local,2016
Buddism,842,75002,local,2016
Christianity,11,75002,local,2016
Hindu,9312,75002,local,2016
Islam,0,75002,local,2016
Jainism,0,75002,local,2016
Kirat,0,75002,local,2016
Prakriti,182,75002,local,2016
Sikhism,0,75002,local,2016
Others,0,75002,local,2016
Bahai,0,75004,local,2016
Bon,0,75004,local,2016
Buddism,0,75004,local,2016
Christianity,0,75004,local,2016
Hindu,14836,75004,local,2016
Islam,1,75004,local,2016
Jainism,0,75004,local,2016
Kirat,0,75004,local,2016
Prakriti,0,75004,local,2016
Sikhism,0,75004,local,2016
Others,1,75004,local,2016
Bahai,2,75006,local,2016
Bon,0,75006,local,2016
Buddism,16,75006,local,2016
Christianity,1,75006,local,2016
Hindu,15558,75006,local,2016
Islam,0,75006,local,2016
Jainism,0,75006,local,2016
Kirat,0,75006,local,2016
Prakriti,0,75006,local,2016
Sikhism,0,75006,local,2016
Others,4,75006,local,2016
Bahai,1,75003,local,2016
Bon,0,75003,local,2016
Buddism,0,75003,local,2016
Christianity,4,75003,local,2016
Hindu,10813,75003,local,2016
Islam,0,75003,local,2016
Jainism,0,75003,local,2016
Kirat,0,75003,local,2016
Prakriti,0,75003,local,2016
Sikhism,0,75003,local,2016
Others,0,75003,local,2016
Bahai,0,75007,local,2016
Bon,0,75007,local,2016
Buddism,0,75007,local,2016
Christianity,1,75007,local,2016
Hindu,14954,75007,local,2016
Islam,1,75007,local,2016
Jainism,0,75007,local,2016
Kirat,0,75007,local,2016
Prakriti,0,75007,local,2016
Sikhism,0,75007,local,2016
Others,0,75007,local,2016
Bahai,1,13,district,2016
Bon,0,13,district,2016
Buddism,1008,13,district,2016
Christianity,473,13,district,2016
Hindu,140503,13,district,2016
Islam,37,13,district,2016
Jainism,0,13,district,2016
Kirat,3,13,district,2016
Prakriti,46,13,district,2016
Sikhism,0,13,district,2016
Others,23,13,district,2016
Bahai,0,73006,local,2016
Bon,0,73006,local,2016
Buddism,23,73006,local,2016
Christianity,8,73006,local,2016
Hindu,19953,73006,local,2016
Islam,0,73006,local,2016
Jainism,0,73006,local,2016
Kirat,0,73006,local,2016
Prakriti,0,73006,local,2016
Sikhism,0,73006,local,2016
Others,1,73006,local,2016
Bahai,0,73005,local,2016
Bon,0,73005,local,2016
Buddism,39,73005,local,2016
Christianity,16,73005,local,2016
Hindu,15052,73005,local,2016
Islam,0,73005,local,2016
Jainism,0,73005,local,2016
Kirat,2,73005,local,2016
Prakriti,0,73005,local,2016
Sikhism,0,73005,local,2016
Others,0,73005,local,2016
Bahai,0,73007,local,2016
Bon,0,73007,local,2016
Buddism,210,73007,local,2016
Christianity,79,73007,local,2016
Hindu,34679,73007,local,2016
Islam,13,73007,local,2016
Jainism,0,73007,local,2016
Kirat,0,73007,local,2016
Prakriti,45,73007,local,2016
Sikhism,0,73007,local,2016
Others,4,73007,local,2016
Bahai,0,73002,local,2016
Bon,0,73002,local,2016
Buddism,700,73002,local,2016
Christianity,40,73002,local,2016
Hindu,17778,73002,local,2016
Islam,0,73002,local,2016
Jainism,0,73002,local,2016
Kirat,0,73002,local,2016
Prakriti,0,73002,local,2016
Sikhism,0,73002,local,2016
Others,13,73002,local,2016
Bahai,0,73001,local,2016
Bon,0,73001,local,2016
Buddism,0,73001,local,2016
Christianity,26,73001,local,2016
Hindu,17038,73001,local,2016
Islam,0,73001,local,2016
Jainism,0,73001,local,2016
Kirat,0,73001,local,2016
Prakriti,0,73001,local,2016
Sikhism,0,73001,local,2016
Others,2,73001,local,2016
Bahai,0,73004,local,2016
Bon,0,73004,local,2016
Buddism,0,73004,local,2016
Christianity,0,73004,local,2016
Hindu,14131,73004,local,2016
Islam,0,73004,local,2016
Jainism,0,73004,local,2016
Kirat,0,73004,local,2016
Prakriti,0,73004,local,2016
Sikhism,0,73004,local,2016
Others,1,73004,local,2016
Bahai,1,73003,local,2016
Bon,0,73003,local,2016
Buddism,36,73003,local,2016
Christianity,304,73003,local,2016
Hindu,21872,73003,local,2016
Islam,24,73003,local,2016
Jainism,0,73003,local,2016
Kirat,1,73003,local,2016
Prakriti,1,73003,local,2016
Sikhism,0,73003,local,2016
Others,2,73003,local,2016
Bahai,3,06,district,2016
Bon,0,06,district,2016
Buddism,1544,06,district,2016
Christianity,82,06,district,2016
Hindu,133130,06,district,2016
Islam,100,06,district,2016
Jainism,0,06,district,2016
Kirat,10,06,district,2016
Prakriti,6,06,district,2016
Sikhism,0,06,district,2016
Others,37,06,district,2016
Bahai,0,67002,local,2016
Bon,0,67002,local,2016
Buddism,15,67002,local,2016
Christianity,0,67002,local,2016
Hindu,21684,67002,local,2016
Islam,1,67002,local,2016
Jainism,0,67002,local,2016
Kirat,0,67002,local,2016
Prakriti,0,67002,local,2016
Sikhism,0,67002,local,2016
Others,0,67002,local,2016
Bahai,0,67006,local,2016
Bon,0,67006,local,2016
Buddism,370,67006,local,2016
Christianity,2,67006,local,2016
Hindu,8856,67006,local,2016
Islam,0,67006,local,2016
Jainism,0,67006,local,2016
Kirat,0,67006,local,2016
Prakriti,1,67006,local,2016
Sikhism,0,67006,local,2016
Others,0,67006,local,2016
Bahai,1,67009,local,2016
Bon,0,67009,local,2016
Buddism,0,67009,local,2016
Christianity,1,67009,local,2016
Hindu,18355,67009,local,2016
Islam,0,67009,local,2016
Jainism,0,67009,local,2016
Kirat,0,67009,local,2016
Prakriti,0,67009,local,2016
Sikhism,0,67009,local,2016
Others,6,67009,local,2016
Bahai,0,67007,local,2016
Bon,0,67007,local,2016
Buddism,0,67007,local,2016
Christianity,28,67007,local,2016
Hindu,9404,67007,local,2016
Islam,0,67007,local,2016
Jainism,0,67007,local,2016
Kirat,0,67007,local,2016
Prakriti,0,67007,local,2016
Sikhism,0,67007,local,2016
Others,0,67007,local,2016
Bahai,0,67008,local,2016
Bon,0,67008,local,2016
Buddism,0,67008,local,2016
Christianity,0,67008,local,2016
Hindu,12790,67008,local,2016
Islam,0,67008,local,2016
Jainism,0,67008,local,2016
Kirat,0,67008,local,2016
Prakriti,0,67008,local,2016
Sikhism,0,67008,local,2016
Others,0,67008,local,2016
Bahai,0,67003,local,2016
Bon,0,67003,local,2016
Buddism,858,67003,local,2016
Christianity,5,67003,local,2016
Hindu,17922,67003,local,2016
Islam,92,67003,local,2016
Jainism,0,67003,local,2016
Kirat,0,67003,local,2016
Prakriti,0,67003,local,2016
Sikhism,0,67003,local,2016
Others,6,67003,local,2016
Bahai,0,67005,local,2016
Bon,0,67005,local,2016
Buddism,0,67005,local,2016
Christianity,0,67005,local,2016
Hindu,8511,67005,local,2016
Islam,0,67005,local,2016
Jainism,0,67005,local,2016
Kirat,0,67005,local,2016
Prakriti,0,67005,local,2016
Sikhism,0,67005,local,2016
Others,4,67005,local,2016
Bahai,1,67004,local,2016
Bon,0,67004,local,2016
Buddism,14,67004,local,2016
Christianity,5,67004,local,2016
Hindu,18700,67004,local,2016
Islam,0,67004,local,2016
Jainism,0,67004,local,2016
Kirat,4,67004,local,2016
Prakriti,0,67004,local,2016
Sikhism,0,67004,local,2016
Others,17,67004,local,2016
Bahai,1,67001,local,2016
Bon,0,67001,local,2016
Buddism,287,67001,local,2016
Christianity,41,67001,local,2016
Hindu,16908,67001,local,2016
Islam,7,67001,local,2016
Jainism,0,67001,local,2016
Kirat,6,67001,local,2016
Prakriti,5,67001,local,2016
Sikhism,0,67001,local,2016
Others,4,67001,local,2016
Bahai,21,30,district,2016
Bon,0,30,district,2016
Buddism,15620,30,district,2016
Christianity,14493,30,district,2016
Hindu,736213,30,district,2016
Islam,4930,30,district,2016
Jainism,23,30,district,2016
Kirat,86,30,district,2016
Prakriti,1710,30,district,2016
Sikhism,45,30,district,2016
Others,2568,30,district,2016
Bahai,7,71004,local,2016
Bon,0,71004,local,2016
Buddism,2554,71004,local,2016
Christianity,2756,71004,local,2016
Hindu,140668,71004,local,2016
Islam,2235,71004,local,2016
Jainism,23,71004,local,2016
Kirat,68,71004,local,2016
Prakriti,1472,71004,local,2016
Sikhism,7,71004,local,2016
Others,28,71004,local,2016
Bahai,0,71012,local,2016
Bon,0,71012,local,2016
Buddism,3816,71012,local,2016
Christianity,295,71012,local,2016
Hindu,17653,71012,local,2016
Islam,1,71012,local,2016
Jainism,0,71012,local,2016
Kirat,0,71012,local,2016
Prakriti,209,71012,local,2016
Sikhism,0,71012,local,2016
Others,79,71012,local,2016
Bahai,1,71009,local,2016
Bon,0,71009,local,2016
Buddism,25,71009,local,2016
Christianity,364,71009,local,2016
Hindu,35680,71009,local,2016
Islam,370,71009,local,2016
Jainism,0,71009,local,2016
Kirat,0,71009,local,2016
Prakriti,7,71009,local,2016
Sikhism,0,71009,local,2016
Others,12,71009,local,2016
Bahai,1,71013,local,2016
Bon,0,71013,local,2016
Buddism,599,71013,local,2016
Christianity,3044,71013,local,2016
Hindu,72786,71013,local,2016
Islam,422,71013,local,2016
Jainism,0,71013,local,2016
Kirat,0,71013,local,2016
Prakriti,0,71013,local,2016
Sikhism,32,71013,local,2016
Others,56,71013,local,2016
Bahai,1,71001,local,2016
Bon,0,71001,local,2016
Buddism,2004,71001,local,2016
Christianity,389,71001,local,2016
Hindu,30159,71001,local,2016
Islam,99,71001,local,2016
Jainism,0,71001,local,2016
Kirat,0,71001,local,2016
Prakriti,0,71001,local,2016
Sikhism,0,71001,local,2016
Others,31,71001,local,2016
Bahai,1,71007,local,2016
Bon,0,71007,local,2016
Buddism,448,71007,local,2016
Christianity,1190,71007,local,2016
Hindu,77874,71007,local,2016
Islam,152,71007,local,2016
Jainism,0,71007,local,2016
Kirat,8,71007,local,2016
Prakriti,1,71007,local,2016
Sikhism,0,71007,local,2016
Others,12,71007,local,2016
Bahai,0,71011,local,2016
Bon,0,71011,local,2016
Buddism,798,71011,local,2016
Christianity,1261,71011,local,2016
Hindu,73291,71011,local,2016
Islam,287,71011,local,2016
Jainism,0,71011,local,2016
Kirat,10,71011,local,2016
Prakriti,0,71011,local,2016
Sikhism,0,71011,local,2016
Others,360,71011,local,2016
Bahai,2,71002,local,2016
Bon,0,71002,local,2016
Buddism,113,71002,local,2016
Christianity,923,71002,local,2016
Hindu,50303,71002,local,2016
Islam,748,71002,local,2016
Jainism,0,71002,local,2016
Kirat,0,71002,local,2016
Prakriti,2,71002,local,2016
Sikhism,6,71002,local,2016
Others,31,71002,local,2016
Bahai,0,71003,local,2016
Bon,0,71003,local,2016
Buddism,2235,71003,local,2016
Christianity,245,71003,local,2016
Hindu,16611,71003,local,2016
Islam,0,71003,local,2016
Jainism,0,71003,local,2016
Kirat,0,71003,local,2016
Prakriti,0,71003,local,2016
Sikhism,0,71003,local,2016
Others,66,71003,local,2016
Bahai,3,71006,local,2016
Bon,0,71006,local,2016
Buddism,1395,71006,local,2016
Christianity,1174,71006,local,2016
Hindu,73173,71006,local,2016
Islam,202,71006,local,2016
Jainism,0,71006,local,2016
Kirat,0,71006,local,2016
Prakriti,4,71006,local,2016
Sikhism,0,71006,local,2016
Others,14,71006,local,2016
Bahai,3,71005,local,2016
Bon,0,71005,local,2016
Buddism,903,71005,local,2016
Christianity,596,71005,local,2016
Hindu,54922,71005,local,2016
Islam,46,71005,local,2016
Jainism,0,71005,local,2016
Kirat,0,71005,local,2016
Prakriti,1,71005,local,2016
Sikhism,0,71005,local,2016
Others,1815,71005,local,2016
Bahai,1,71010,local,2016
Bon,0,71010,local,2016
Buddism,32,71010,local,2016
Christianity,1037,71010,local,2016
Hindu,46832,71010,local,2016
Islam,38,71010,local,2016
Jainism,0,71010,local,2016
Kirat,0,71010,local,2016
Prakriti,13,71010,local,2016
Sikhism,0,71010,local,2016
Others,34,71010,local,2016
Bahai,1,71008,local,2016
Bon,0,71008,local,2016
Buddism,698,71008,local,2016
Christianity,1219,71008,local,2016
Hindu,46261,71008,local,2016
Islam,330,71008,local,2016
Jainism,0,71008,local,2016
Kirat,0,71008,local,2016
Prakriti,1,71008,local,2016
Sikhism,0,71008,local,2016
Others,30,71008,local,2016
Bahai,6,22,district,2016
Bon,0,22,district,2016
Buddism,1591,22,district,2016
Christianity,273,22,district,2016
Hindu,209710,22,district,2016
Islam,116,22,district,2016
Jainism,0,22,district,2016
Kirat,1,22,district,2016
Prakriti,14,22,district,2016
Sikhism,0,22,district,2016
Others,35,22,district,2016
Bahai,0,70007,local,2016
Bon,0,70007,local,2016
Buddism,2,70007,local,2016
Christianity,10,70007,local,2016
Hindu,22472,70007,local,2016
Islam,4,70007,local,2016
Jainism,0,70007,local,2016
Kirat,0,70007,local,2016
Prakriti,0,70007,local,2016
Sikhism,0,70007,local,2016
Others,1,70007,local,2016
Bahai,2,70004,local,2016
Bon,0,70004,local,2016
Buddism,50,70004,local,2016
Christianity,147,70004,local,2016
Hindu,35775,70004,local,2016
Islam,57,70004,local,2016
Jainism,0,70004,local,2016
Kirat,1,70004,local,2016
Prakriti,0,70004,local,2016
Sikhism,0,70004,local,2016
Others,6,70004,local,2016
Bahai,0,70001,local,2016
Bon,0,70001,local,2016
Buddism,0,70001,local,2016
Christianity,0,70001,local,2016
Hindu,24474,70001,local,2016
Islam,0,70001,local,2016
Jainism,0,70001,local,2016
Kirat,0,70001,local,2016
Prakriti,0,70001,local,2016
Sikhism,0,70001,local,2016
Others,8,70001,local,2016
Bahai,2,70002,local,2016
Bon,0,70002,local,2016
Buddism,604,70002,local,2016
Christianity,12,70002,local,2016
Hindu,16113,70002,local,2016
Islam,0,70002,local,2016
Jainism,0,70002,local,2016
Kirat,0,70002,local,2016
Prakriti,0,70002,local,2016
Sikhism,0,70002,local,2016
Others,0,70002,local,2016
Bahai,1,70006,local,2016
Bon,0,70006,local,2016
Buddism,0,70006,local,2016
Christianity,6,70006,local,2016
Hindu,20891,70006,local,2016
Islam,0,70006,local,2016
Jainism,0,70006,local,2016
Kirat,0,70006,local,2016
Prakriti,0,70006,local,2016
Sikhism,0,70006,local,2016
Others,5,70006,local,2016
Bahai,1,70008,local,2016
Bon,0,70008,local,2016
Buddism,1,70008,local,2016
Christianity,1,70008,local,2016
Hindu,19570,70008,local,2016
Islam,0,70008,local,2016
Jainism,0,70008,local,2016
Kirat,0,70008,local,2016
Prakriti,0,70008,local,2016
Sikhism,0,70008,local,2016
Others,2,70008,local,2016
Bahai,0,70003,local,2016
Bon,0,70003,local,2016
Buddism,323,70003,local,2016
Christianity,0,70003,local,2016
Hindu,17581,70003,local,2016
Islam,1,70003,local,2016
Jainism,0,70003,local,2016
Kirat,0,70003,local,2016
Prakriti,0,70003,local,2016
Sikhism,0,70003,local,2016
Others,1,70003,local,2016
Bahai,0,70009,local,2016
Bon,0,70009,local,2016
Buddism,16,70009,local,2016
Christianity,13,70009,local,2016
Hindu,32236,70009,local,2016
Islam,50,70009,local,2016
Jainism,0,70009,local,2016
Kirat,0,70009,local,2016
Prakriti,0,70009,local,2016
Sikhism,0,70009,local,2016
Others,11,70009,local,2016
Bahai,0,70005,local,2016
Bon,0,70005,local,2016
Buddism,595,70005,local,2016
Christianity,84,70005,local,2016
Hindu,20598,70005,local,2016
Islam,4,70005,local,2016
Jainism,0,70005,local,2016
Kirat,0,70005,local,2016
Prakriti,14,70005,local,2016
Sikhism,0,70005,local,2016
Others,1,70005,local,2016
Bahai,2,01,district,2016
Bon,0,01,district,2016
Buddism,776,01,district,2016
Christianity,344,01,district,2016
Hindu,256002,01,district,2016
Islam,257,01,district,2016
Jainism,0,01,district,2016
Kirat,2,01,district,2016
Prakriti,1,01,district,2016
Sikhism,0,01,district,2016
Others,93,01,district,2016
Bahai,0,69006,local,2016
Bon,0,69006,local,2016
Buddism,8,69006,local,2016
Christianity,0,69006,local,2016
Hindu,24709,69006,local,2016
Islam,0,69006,local,2016
Jainism,0,69006,local,2016
Kirat,0,69006,local,2016
Prakriti,0,69006,local,2016
Sikhism,0,69006,local,2016
Others,11,69006,local,2016
Bahai,0,69004,local,2016
Bon,0,69004,local,2016
Buddism,1,69004,local,2016
Christianity,0,69004,local,2016
Hindu,23734,69004,local,2016
Islam,20,69004,local,2016
Jainism,0,69004,local,2016
Kirat,0,69004,local,2016
Prakriti,0,69004,local,2016
Sikhism,0,69004,local,2016
Others,15,69004,local,2016
Bahai,0,69010,local,2016
Bon,0,69010,local,2016
Buddism,44,69010,local,2016
Christianity,0,69010,local,2016
Hindu,24736,69010,local,2016
Islam,0,69010,local,2016
Jainism,0,69010,local,2016
Kirat,0,69010,local,2016
Prakriti,0,69010,local,2016
Sikhism,0,69010,local,2016
Others,2,69010,local,2016
Bahai,1,69005,local,2016
Bon,0,69005,local,2016
Buddism,79,69005,local,2016
Christianity,40,69005,local,2016
Hindu,33013,69005,local,2016
Islam,55,69005,local,2016
Jainism,0,69005,local,2016
Kirat,0,69005,local,2016
Prakriti,0,69005,local,2016
Sikhism,0,69005,local,2016
Others,3,69005,local,2016
Bahai,0,69008,local,2016
Bon,0,69008,local,2016
Buddism,0,69008,local,2016
Christianity,160,69008,local,2016
Hindu,25011,69008,local,2016
Islam,0,69008,local,2016
Jainism,0,69008,local,2016
Kirat,0,69008,local,2016
Prakriti,0,69008,local,2016
Sikhism,0,69008,local,2016
Others,1,69008,local,2016
Bahai,0,69001,local,2016
Bon,0,69001,local,2016
Buddism,45,69001,local,2016
Christianity,8,69001,local,2016
Hindu,17371,69001,local,2016
Islam,2,69001,local,2016
Jainism,0,69001,local,2016
Kirat,0,69001,local,2016
Prakriti,0,69001,local,2016
Sikhism,0,69001,local,2016
Others,0,69001,local,2016
Bahai,0,69003,local,2016
Bon,0,69003,local,2016
Buddism,0,69003,local,2016
Christianity,14,69003,local,2016
Hindu,21535,69003,local,2016
Islam,1,69003,local,2016
Jainism,0,69003,local,2016
Kirat,0,69003,local,2016
Prakriti,0,69003,local,2016
Sikhism,0,69003,local,2016
Others,20,69003,local,2016
Bahai,0,69009,local,2016
Bon,0,69009,local,2016
Buddism,48,69009,local,2016
Christianity,93,69009,local,2016
Hindu,33772,69009,local,2016
Islam,175,69009,local,2016
Jainism,0,69009,local,2016
Kirat,2,69009,local,2016
Prakriti,1,69009,local,2016
Sikhism,0,69009,local,2016
Others,37,69009,local,2016
Bahai,1,69007,local,2016
Bon,0,69007,local,2016
Buddism,535,69007,local,2016
Christianity,1,69007,local,2016
Hindu,26955,69007,local,2016
Islam,3,69007,local,2016
Jainism,0,69007,local,2016
Kirat,0,69007,local,2016
Prakriti,0,69007,local,2016
Sikhism,0,69007,local,2016
Others,0,69007,local,2016
Bahai,0,69002,local,2016
Bon,0,69002,local,2016
Buddism,16,69002,local,2016
Christianity,28,69002,local,2016
Hindu,25166,69002,local,2016
Islam,1,69002,local,2016
Jainism,0,69002,local,2016
Kirat,0,69002,local,2016
Prakriti,0,69002,local,2016
Sikhism,0,69002,local,2016
Others,4,69002,local,2016
Bahai,6,05,district,2016
Bon,0,05,district,2016
Buddism,359,05,district,2016
Christianity,51,05,district,2016
Hindu,194656,05,district,2016
Islam,8,05,district,2016
Jainism,0,05,district,2016
Kirat,0,05,district,2016
Prakriti,7,05,district,2016
Sikhism,0,05,district,2016
Others,72,05,district,2016
Bahai,0,68011,local,2016
Bon,0,68011,local,2016
Buddism,57,68011,local,2016
Christianity,2,68011,local,2016
Hindu,11505,68011,local,2016
Islam,0,68011,local,2016
Jainism,0,68011,local,2016
Kirat,0,68011,local,2016
Prakriti,0,68011,local,2016
Sikhism,0,68011,local,2016
Others,5,68011,local,2016
Bahai,0,68007,local,2016
Bon,0,68007,local,2016
Buddism,3,68007,local,2016
